4.230123557,2.136268879,6.158269548,8.316177504,4.227790721,0.126557207,0.036987099,1.006237351,0.952014679,0.420541014,0.868169946,0.967314233,0.230093255,0.710493792,0.956877387,9.324480083,10.86921129,2.035402728,2.887411954,6.59771275,6.824564498,3.776698097,1.259097852,3.204440973,3.871604801
3.727735677,1.723598312,5.718312458,7.649963594,3.722541942,0.192267271,0.243988829,0.892201775,0.896154919,0.564332076,0.853664707,0.774643834,0.342616483,0.773728359,0.844797989,8.178034934,9.911406749,1.592544104,3.291497274,6.61900547,7.559285763,1.890895323,0.680723451,4.151977642,4.081829581
3.720120201,1.674465571,5.87231434,7.768439029,3.809163739,0.032720167,0.029779881,1.063129543,0.975887975,0.488812642,0.912414159,0.938474993,0.177981197,0.665276882,0.823558681,9.029744327,10.44182393,2.075758587,2.807222781,7.108065681,6.302659649,3.311499277,1.571186121,3.532353711,3.901720953
4.319901092,2.101102672,6.327263612,8.40962035,4.358246578,0.20422718,0.158789813,0.858970028,0.986941127,0.574320033,0.7710198,0.825107192,0.378642467,0.664586893,0.732306859,8.914065611,9.664078072,2.734714914,3.028274027,7.135305404,7.411372386,2.244858935,1.233852935,5.002677689,3.950509365
4.026888085,1.784369984,5.878739806,7.96995752,3.753615552,0.110520666,0.202609211,0.918237333,0.927514069,0.564910005,0.895491436,0.774046448,0.323280164,0.760804498,0.738672967,8.669334954,9.779941027,2.105018171,2.83609543,7.322765633,7.34668531,3.094793903,0.761175255,3.971730122,4.112012888
3.735289941,1.915015219,5.774763193,7.671043533,3.674490106,0.098166034,0.124062767,0.936235042,0.973217869,0.495733935,0.86627373,0.821211351,0.279916392,0.690656782,0.84972573,9.213506285,10.41055048,2.517741647,2.872536923,6.79618062,6.59960689,2.694195455,1.133792456,3.985538938,3.808148572
3.915262909,1.867844592,5.96859723,7.77000358,3.886242926,0.086488745,0.205135339,0.992729076,0.892182666,0.554331574,0.876229699,0.693032782,0.240735901,0.749952248,0.758658193,8.332441123,9.563119212,1.514815562,3.231869419,6.637591084,6.278244719,2.034018327,2.018253632,4.545647037,3.921661749
3.973541851,2.10523949,6.011494274,8.008376632,4.079070843,0.199238201,0.188573562,0.927967472,0.908049376,0.568008016,0.777076864,0.788617712,0.319456258,0.759067165,0.751571424,8.814936744,10.751913,1.899333391,2.819928464,7.399830598,7.412655875,3.006374125,0.542237878,4.210497182,4.072204674
4.401233603,2.285028867,6.413324568,8.555588131,4.320709598,0.163533377,0.131541735,0.971171066,0.945791168,0.631862732,0.746331648,0.790139553,0.286004206,0.698365718,0.617054311,9.067602265,10.14081083,2.196161308,2.800774583,6.962646253,7.462289887,3.156559728,0.827698988,4.881297657,3.987869672
3.993413744,1.987881141,6.035671111,8.252560321,4.033088874,0.103196326,0.039607412,0.979242351,0.969334139,0.542618125,0.875265424,0.984940391,0.261630545,0.687363304,0.738633494,8.888844073,9.392151524,2.331190224,2.789914237,6.67920558,6.925744783,3.252311238,1.14995088,3.906123411,3.958153421
