"m","log.like","AIC","BIC","MSPE","CT"
22,-3283.787,6611.575,6708.307,0.9963924,2396.76
22,-2996.73,6037.46,6134.192,0.9999612,2535.32
22,-3952.103,7948.206,8044.939,1.843903,3899.94
22,-4018.105,8080.211,8176.943,2.16928,3802.18
22,-3166.721,6377.442,6474.175,1.204434,2431.84
22,-3509.168,7062.335,7159.068,1.241516,3964.72
22,-3994.402,8032.804,8129.537,1.615939,3750.4
22,-3655.339,7354.678,7451.41,1.50853,2306.09
22,-3193.699,6431.397,6528.13,1.150071,4625.47
22,-3309.651,6663.302,6760.034,1.38351,2902.54
22,-3165.127,6374.255,6470.987,1.082158,4630.11
22,-3963.691,7971.382,8068.115,1.601054,3787.13
22,-3188.546,6421.092,6517.824,1.094833,3913.43
22,-3787.115,7618.23,7714.962,1.465329,3899.69
22,-3950.37,7944.74,8041.473,1.669912,3754.94
22,-3398.732,6841.464,6938.196,1.263259,2381.24
22,-3638.541,7321.082,7417.814,1.412351,3898.95
22,-3653.252,7350.503,7447.236,1.3723,4036.19
22,-3545.007,7134.014,7230.746,1.551383,2389.11
22,-3324.706,6693.413,6790.145,1.297212,1389.55
22,-4072.892,8189.785,8286.517,2.263264,3914.75
22,-3072.914,6189.827,6286.56,1.379052,4661
22,-2668.329,5380.658,5477.39,0.5878681,3904.34
22,-3561.191,7166.381,7263.114,1.418632,3926.85
22,-3063.813,6171.626,6268.358,0.9203791,4377.17
22,-3311.037,6666.075,6762.807,1.460145,3522.94
22,-4002.935,8049.87,8146.602,2.729272,4270.11
22,-3932.429,7908.858,8005.591,1.867265,3854.05
22,-3668.523,7381.046,7477.778,1.50734,4199.23
22,-3820.972,7685.943,7782.676,1.607116,3557.93
22,-3431.229,6906.457,7003.19,1.153631,2662.72
22,-3361.787,6767.575,6864.307,1.197954,2353.07
22,-3410.936,6865.872,6962.605,1.38027,3666.06
22,-3589.566,7223.132,7319.865,1.081552,4433.93
22,-2843.211,5730.422,5827.154,0.8700648,3887.8
22,-3524.021,7092.042,7188.775,1.324503,2256.47
22,-3636.838,7317.676,7414.409,1.396796,3788.1
22,-2917.439,5878.878,5975.61,1.120011,3758.73
22,-3653.951,7351.902,7448.634,1.545507,3733.94
22,-3755.356,7554.711,7651.444,1.940944,3673.08
22,-3760.346,7564.691,7661.424,1.786956,3957.03
22,-3485.281,7014.562,7111.295,1.397184,3744.59
22,-3755.933,7555.867,7652.599,1.967201,3689.67
22,-3196.371,6436.742,6533.475,0.9232022,1787.47
22,-3426.051,6896.102,6992.834,1.24897,4146.02
