"m","log.like","AIC","BIC","MSPE","CT"
22,-1037.96,2119.92,2201.403,1.293701,1013.0787
22,-1459.397,2962.794,3044.278,1.171818,1578.5613
22,-1613.29,3270.58,3352.063,1.382999,862.7484
22,-1362.882,2769.764,2851.248,1.079118,2087.5881
22,-1457.69,2959.381,3040.864,0.9008388,1265.4945
22,-1531.802,3107.603,3189.086,1.728775,1528.2534
22,-1676.752,3397.504,3478.987,1.558795,2063.3139
22,-1730.083,3504.167,3585.65,1.683154,2078.8113
22,-1676.658,3397.315,3478.799,1.527325,1501.1364
22,-1632.679,3309.357,3390.84,1.340194,511.7799
22,-1304.31,2652.62,2734.103,1.178748,1316.2992
22,-1338.954,2721.908,2803.391,0.9889058,1977.6228
22,-1291.069,2626.138,2707.621,0.9346175,1665.2391
22,-1497.293,3038.586,3120.069,1.128582,1041.4101
22,-1410.69,2865.381,2946.864,1.15509,2097.393
22,-1602.012,3248.024,3329.507,1.450244,1631.9466
22,-1499.808,3043.615,3125.099,1.022502,1353.0348
22,-1402.283,2848.566,2930.049,1.858092,1533.4146
22,-1754.687,3553.374,3634.857,2.126726,672.8673
22,-1349.51,2743.02,2824.503,1.339253,993.0825
22,-1587.14,3218.281,3299.764,1.355931,1779.0132
22,-1542.843,3129.687,3211.17,1.613459,1625.5434
22,-1505.344,3054.689,3136.172,1.226908,1513.9773
22,-1599.15,3242.3,3323.783,1.648813,1588.0557
22,-1358.914,2761.827,2843.31,1.011102,2072.1873
22,-1691.952,3427.904,3509.387,1.619572,1147.3596
22,-1724.778,3493.556,3575.04,1.854225,1561.6356
22,-1548.053,3140.106,3221.589,1.269373,1605.5748
22,-1334.889,2713.778,2795.261,1.145814,2104.1895
22,-1677.63,3399.259,3480.742,1.641756,1573.0413
22,-1524.022,3092.043,3173.526,1.957764,1076.0757
22,-1425.512,2895.025,2976.508,1.395744,1410.2427
22,-1461.949,2967.897,3049.381,1.579906,2116.2024
22,-1235.782,2515.564,2597.048,0.7824011,1328.0775
22,-1525.905,3095.81,3177.294,1.903614,1593.4791
22,-1627.305,3298.61,3380.093,2.071027,1666.5225
22,-1722.765,3489.53,3571.013,1.605243,965.0823
22,-1706.427,3456.854,3538.337,1.369859,1141.053
22,-1634.554,3313.108,3394.591,1.527088,1488.9027
22,-1730.238,3504.476,3585.959,1.826384,844.1046
22,-1642.392,3328.784,3410.267,1.229765,1229.028
22,-1568.193,3180.386,3261.87,1.459498,1577.1537
22,-1468.878,2981.756,3063.24,1.557268,1545.048
22,-1445.457,2934.913,3016.397,1.392923,1525.4796
22,-1725.642,3495.284,3576.768,2.380833,1563.3606
22,-1644.218,3332.436,3413.919,3.190674,1297.4967
22,-1602.871,3249.741,3331.224,1.821205,809.9013
22,-1639.251,3322.503,3403.986,1.990371,2121.5085
22,-1454.521,2953.042,3034.525,1.068729,1402.908
22,-1480.186,3004.371,3085.854,1.396151,744.8136
22,-1427.358,2898.716,2980.199,1.456781,651.2496
22,-1592.01,3228.021,3309.504,1.45289,1664.3283
22,-1589.025,3222.05,3303.533,1.852999,1046.1987
22,-1706.43,3456.86,3538.344,1.678992,1974.2349
22,-1784.102,3612.204,3693.687,2.284453,1556.6262
22,-1516.74,3077.48,3158.964,1.586148,1600.3377
22,-1739.732,3523.465,3604.948,2.015033,1623.6459
22,-1565.436,3174.872,3256.355,1.204709,2125.6002
22,-1380.92,2805.84,2887.324,1.20354,1195.8459
22,-1709.873,3463.747,3545.23,2.280488,1606.8651
22,-1470.14,2984.281,3065.764,1.023475,1199.3511
22,-1439.658,2923.316,3004.799,2.085621,1551.0717
22,-1707.543,3459.086,3540.569,1.94637,1365.2409
22,-1611.291,3266.582,3348.066,1.693325,1981.749
22,-1239.348,2522.697,2604.18,0.847883,2117.7687
22,-1497.916,3039.832,3121.315,1.132075,1768.5321
22,-1644.891,3333.782,3415.265,1.882432,995.2077
22,-1700.262,3444.525,3526.008,1.780316,1089.4065
22,-1648.357,3340.715,3422.198,1.475998,918.9213
22,-1798.764,3641.528,3723.011,2.082886,1557.33
22,-1744.319,3532.638,3614.122,1.946751,1558.0407
22,-1527.83,3099.66,3181.143,1.326126,1552.3068
22,-1612.019,3268.038,3349.521,1.535558,1615.5315
22,-1246.446,2536.893,2618.376,0.6871258,1284.6213
22,-1740.264,3524.527,3606.01,2.341846,1549.6848
22,-1498.703,3041.407,3122.89,1.145815,1507.6983
