"m","log.like","AIC","BIC","MSPE","CT"
19,-1854.736,3747.473,3817.845,1.839294,0.4416
19,-1715.652,3469.304,3539.676,1.254914,0.3174
19,-1661.463,3360.927,3431.299,1.584104,0.4347
19,-1606.105,3250.211,3320.583,1.554326,0.345
19,-1518.116,3074.232,3144.603,1.425608,0.3312
19,-1833.796,3705.592,3775.964,2.345136,0.345
19,-1735.689,3509.378,3579.75,3.28139,0.345
19,-1665.178,3368.356,3438.728,1.836932,0.3588
19,-1765.433,3568.865,3639.237,2.014946,0.3243
19,-1556.175,3150.351,3220.723,1.110777,0.3381
19,-1566.621,3171.242,3241.614,1.520789,0.3657
19,-1515.631,3069.263,3139.634,1.530718,0.3519
19,-1741.465,3520.931,3591.303,1.646039,0.3795
19,-1659.031,3356.062,3426.434,1.887661,0.3864
19,-1852.301,3742.602,3812.974,1.754617,0.414
19,-1845.962,3729.924,3800.296,2.447068,0.4002
19,-1597.666,3233.331,3303.703,1.630413,0.3381
19,-1835.728,3709.456,3779.828,2.172664,0.2967
19,-1667.391,3372.782,3443.154,1.345582,0.3243
19,-1479.033,2996.066,3066.438,1.295099,0.3726
19,-1823.108,3684.216,3754.588,2.195122,0.3243
19,-1663.816,3365.633,3436.005,1.166956,0.3588
19,-1546.626,3131.251,3201.623,2.078684,0.3588
19,-1842.093,3722.186,3792.558,2.108717,0.3312
19,-1740.104,3518.208,3588.58,1.774245,0.3519
19,-1358.88,2755.76,2826.132,0.85348,0.4002
19,-1632.245,3302.491,3372.863,1.306568,0.3726
19,-1766.472,3570.945,3641.317,1.943063,0.3519
19,-1772.412,3582.823,3653.195,1.815466,0.4002
19,-1799.059,3636.119,3706.491,1.772593,0.3243
19,-1890.686,3819.371,3889.743,2.098139,0.345
19,-1844.526,3727.052,3797.424,2.026334,0.3657
19,-1630.978,3299.956,3370.328,1.389922,0.3381
19,-1694.048,3426.096,3496.468,1.584687,0.3312
19,-1384.639,2807.279,2877.651,0.7420096,0.3381
19,-1845.846,3729.692,3800.064,2.389869,0.345
19,-1621.315,3280.63,3351.002,1.182768,0.345
19,-1817.641,3673.282,3743.654,1.808717,0.3105
19,-1866.779,3771.559,3841.93,2.205715,0.3105
19,-1608.833,3255.666,3326.038,1.026831,0.3312
19,-1539.116,3116.233,3186.605,1.190239,0.3726
19,-1379.017,2796.034,2866.406,0.9731257,0.3795
19,-1715.414,3468.827,3539.199,2.117664,0.3519
19,-1501.622,3041.244,3111.616,1.530695,0.3795
19,-1651.327,3340.654,3411.026,1.239839,0.3381
19,-1664.011,3366.021,3436.393,1.360194,0.3657
19,-1446.108,2930.216,3000.588,1.085189,0.3381
19,-1518.884,3075.767,3146.139,0.755894,0.3243
19,-1773,3584,3654.372,1.803732,0.345
19,-1735.263,3508.527,3578.899,1.681223,0.3519
19,-1413.146,2864.292,2934.664,0.9638944,0.345
19,-1678.626,3395.252,3465.624,1.364548,0.3795
19,-1612.348,3262.696,3333.068,1.503098,0.345
19,-1588.825,3215.649,3286.021,2.182398,0.3381
19,-1779.922,3597.844,3668.216,1.852689,0.3105
19,-1700.692,3439.384,3509.756,1.805364,0.345
19,-1587.32,3212.64,3283.012,1.171749,0.3657
19,-1675.348,3388.696,3459.068,1.363418,0.3243
19,-1880.947,3799.893,3870.265,2.206897,0.3312
19,-1647.953,3333.907,3404.279,1.3344,0.3519
19,-1680.341,3398.682,3469.054,1.450665,0.345
