"m","log.like","AIC","BIC","MSPE","CT"
20,-4580.603,9201.206,9289.145,2.010527,0.207
20,-4523.238,9086.475,9174.414,2.502525,0.2415
20,-3700.746,7441.491,7529.43,1.123109,0.2553
20,-4335.072,8710.145,8798.083,1.760179,0.2622
20,-4208.618,8457.237,8545.175,1.355916,0.2277
20,-4243.532,8527.064,8615.003,1.35731,0.2415
20,-4679.094,9398.189,9486.128,2.351719,0.3588
20,-4387.193,8814.386,8902.324,1.393598,0.2829
20,-4185.573,8411.146,8499.084,1.541749,0.2691
20,-4382.801,8805.602,8893.54,1.890497,0.2829
20,-4338.361,8716.722,8804.66,2.038293,0.2691
20,-3722.434,7484.867,7572.806,1.514343,0.2484
20,-3947.525,7935.05,8022.988,1.682335,0.2553
20,-4000.227,8040.453,8128.392,1.065932,0.3243
20,-4332.811,8705.622,8793.561,1.565266,0.2829
20,-4249.358,8538.716,8626.655,1.105581,0.3312
20,-4613.625,9267.25,9355.189,2.073761,0.2829
20,-4008.517,8057.033,8144.972,1.103772,0.3174
20,-4205,8449.999,8537.938,1.546852,0.2415
20,-4165.42,8370.839,8458.778,1.074768,0.2553
20,-4143.721,8327.443,8415.381,1.301629,0.276
20,-3876.373,7792.747,7880.685,1.546598,0.2967
20,-3819.966,7679.933,7767.871,1.391367,0.2691
20,-3411.923,6863.846,6951.784,0.7592095,0.2484
20,-3368.977,6777.954,6865.893,0.9934243,0.2967
20,-4463.547,8967.094,9055.032,1.944226,0.2898
20,-4318.202,8676.404,8764.343,2.228026,0.3243
20,-4400.657,8841.314,8929.252,1.737954,0.3243
20,-3172.047,6384.093,6472.032,0.9810165,0.1311
20,-3930.024,7900.048,7987.987,1.087168,0.3312
20,-3828.048,7696.096,7784.034,0.8301096,0.3381
20,-3687.759,7415.519,7503.457,1.033342,0.3036
20,-4421.585,8883.17,8971.108,1.909403,0.3105
20,-3868.373,7776.747,7864.685,1.094541,0.2898
20,-4234.683,8509.365,8597.304,1.380245,0.276
20,-3769.273,7578.546,7666.485,1.024257,0.2346
20,-3812.127,7664.255,7752.193,1.4393,0.2622
20,-4160.601,8361.203,8449.141,1.475384,0.3588
20,-4148.583,8337.165,8425.104,2.854658,0.2691
20,-4715.66,9471.32,9559.259,1.849431,0.276
20,-3795.217,7630.434,7718.373,1.158265,0.2691
20,-4318.095,8676.19,8764.128,2.709174,0.2691
20,-3977.963,7995.926,8083.864,1.375273,0.2346
20,-4508.273,9056.547,9144.486,1.79098,0.3105
20,-4036.86,8113.721,8201.659,1.03085,0.3864
20,-4005.287,8050.574,8138.512,1.449688,0.4002
20,-4047.609,8135.218,8223.157,1.69868,0.2967
20,-3927.628,7895.256,7983.194,1.800672,0.2898
20,-3889.057,7818.114,7906.053,1.160159,0.345
20,-4162.244,8364.488,8452.427,1.320769,0.2346
20,-3966.849,7973.699,8061.637,1.672817,0.2484
20,-4323.654,8687.309,8775.247,1.68851,0.3174
20,-3413.136,6866.272,6954.211,0.6399337,0.276
20,-4351.343,8742.686,8830.624,2.112789,0.1518
20,-3707.881,7455.762,7543.7,0.9318151,0.2484
20,-4093.134,8226.268,8314.206,1.36341,0.2208
20,-4087.548,8215.095,8303.034,1.594092,0.2277
20,-4384.679,8809.359,8897.297,1.688321,0.2139
20,-3878.285,7796.57,7884.509,1.651292,0.1932
20,-4138.807,8317.613,8405.552,1.645946,0.2208
20,-3810.779,7661.559,7749.497,1.120073,0.2967
20,-4233.578,8507.156,8595.095,1.462586,0.2622
20,-3891.271,7822.542,7910.481,0.8986966,0.2484
20,-2622.36,5284.72,5372.658,1.443898,0
20,-4309.33,8658.66,8746.598,1.375011,0.2691
20,-3913.341,7866.682,7954.621,2.474093,0.2484
20,-4338.696,8717.392,8805.33,2.113092,0.2622
20,-3563.143,7166.286,7254.225,1.072496,0.2484
20,-3377.586,6795.172,6883.11,1.736712,0.2484
20,-3819.151,7678.302,7766.24,1.188206,0.276
20,-3716.832,7473.663,7561.602,1.244555,0.2829
20,-3948.282,7936.564,8024.503,1.093405,0.2967
20,-3870.004,7780.008,7867.946,1.171811,0.2898
20,-3687.434,7414.869,7502.807,0.9507006,0.3105
20,-4032.978,8105.955,8193.894,1.483561,0.3105
20,-4565.966,9171.933,9259.871,1.666565,0.2484
20,-4357.35,8754.699,8842.638,1.47887,0.2622
20,-4300.317,8640.633,8728.572,1.890468,0.276
20,-4571.366,9182.733,9270.671,1.738858,0.2277
20,-4067.467,8174.935,8262.873,1.428734,0.2829
20,-4327.528,8695.055,8782.994,1.325614,0.3174
20,-3726.871,7493.741,7581.68,0.9212202,0.2829
20,-4132.755,8305.51,8393.449,1.772228,0.2898
20,-4145.061,8330.123,8418.061,1.149352,0.3105
20,-3790.898,7621.796,7709.734,1.209958,0.2829
20,-3813.91,7667.82,7755.759,0.976043,0.2829
20,-4131.406,8302.813,8390.751,1.411674,0.2898
20,-4065.941,8171.882,8259.82,2.050487,0.2829
20,-4098.09,8236.18,8324.119,1.87465,0.3795
20,-4067.946,8175.893,8263.831,1.231119,0.3105
20,-3975.798,7991.595,8079.534,0.98272,0.2898
20,-3959.233,7958.467,8046.405,1.192463,0.2898
20,-4585.346,9210.693,9298.631,1.638835,0.3105
20,-3647.04,7334.08,7422.019,1.569029,0.3105
20,-3763.988,7567.975,7655.914,1.172263,0.2967
20,-3928.6,7897.2,7985.139,1.706355,0.2967
20,-4462.346,8964.692,9052.631,2.086302,0.3243
20,-3878.593,7797.185,7885.124,1.387236,0.3381
