"m","log.like","AIC","BIC","MSPE","CT"
19,-3996.968,8031.935,8123.181,0.6981453,0.27
19,-5324.257,10686.51,10777.76,1.382445,0.58
19,-5585.953,11209.91,11301.15,1.925079,0.26
19,-5601.785,11241.57,11332.82,2.010347,0.23
19,-5618.38,11274.76,11366.01,1.894776,0.26
19,-5198.58,10435.16,10526.41,1.670275,0.23
19,-4824.9,9687.799,9779.045,0.9783141,0.28
19,-5019.134,10076.27,10167.51,1.367096,0.25
19,-5357.732,10753.46,10844.71,2.079135,0.35
19,-5027.861,10093.72,10184.97,1.411214,0.28
19,-5037.265,10112.53,10203.78,1.562543,0.39
19,-4951.801,9941.601,10032.85,1.192251,0.28
19,-5047.276,10132.55,10223.8,1.260496,0.28
19,-4981.167,10000.33,10091.58,1.484762,0.28
19,-5227.202,10492.4,10583.65,1.380285,0.25
19,-4462.032,8962.064,9053.309,1.286623,0.28
19,-4756.099,9550.197,9641.443,1.25257,0.25
19,-5175.998,10390,10481.24,1.521973,0.23
19,-4503.853,9045.707,9136.952,0.9103421,0.27
19,-5244.143,10526.29,10617.53,1.604183,0.23
19,-5110.449,10258.9,10350.14,1.598817,0.25
19,-5184.677,10407.35,10498.6,1.54649,0.25
19,-5290.091,10618.18,10709.43,1.967907,0.25
19,-5018.966,10075.93,10167.18,1.551564,0.25
19,-5364.247,10766.49,10857.74,1.540324,0.37
19,-4938.219,9914.438,10005.68,1.365782,0.26
19,-4751.136,9540.272,9631.518,0.8956509,0.25
19,-5000.808,10039.62,10130.86,1.471149,0.29
19,-5274.256,10586.51,10677.76,2.082513,0.22
19,-5415.994,10869.99,10961.23,1.729023,0.28
19,-4147.468,8332.936,8424.182,1.028173,0.28
19,-5387.538,10813.08,10904.32,1.769508,0.25
19,-4870.623,9779.246,9870.492,1.593046,0.25
19,-5246.072,10530.14,10621.39,2.055717,0.25
19,-5248.892,10535.78,10627.03,1.489014,0.25
19,-5091.866,10221.73,10312.98,1.506781,0.22
19,-5133.079,10304.16,10395.4,2.01598,0.2
19,-5117.969,10273.94,10365.18,1.402788,0.25
19,-5374.474,10786.95,10878.19,1.670369,0.26
19,-5280.551,10599.1,10690.35,1.579815,0.25
19,-4525.767,9089.535,9180.78,1.354185,0.35
19,-5351.253,10740.51,10831.75,2.182206,0.25
19,-5062.876,10163.75,10255,2.689794,0.24
19,-5244.679,10527.36,10618.6,1.462433,0.22
19,-4764.929,9567.858,9659.104,1.127859,0.25
19,-3633.428,7304.855,7396.101,1.112978,0.25
19,-4749.841,9537.683,9628.928,1.151571,0.36
19,-5183.055,10404.11,10495.36,1.882383,0.25
19,-5158.011,10354.02,10445.27,1.780887,0.25
19,-3587.883,7213.767,7305.012,0.6011119,0.27
19,-4385.608,8809.216,8900.461,1.33748,0.22
19,-5002.294,10042.59,10133.83,1.182979,0.25
19,-5588.728,11215.46,11306.7,1.80467,0.25
19,-5052.101,10142.2,10233.45,1.35185,0.28
19,-5462.024,10962.05,11053.29,2.007199,0.25
19,-5747.848,11533.7,11624.94,2.10158,0.27
19,-4982.433,10002.87,10094.11,1.619433,0.27
19,-5269.251,10576.5,10667.75,1.796189,0.35
19,-5485.245,11008.49,11099.74,1.971006,0.24
19,-5646.168,11330.34,11421.58,1.870387,0.25
19,-5237.665,10513.33,10604.58,1.348545,0.24
19,-5448.387,10934.77,11026.02,1.855223,0.24
19,-4782.497,9602.994,9694.24,1.251574,0.4
19,-4992.445,10022.89,10114.13,1.339323,0.26
19,-4942.263,9922.526,10013.77,1.229594,0.28
19,-5611.359,11260.72,11351.96,1.850909,0.25
19,-5004.912,10047.82,10139.07,1.306774,0.25
19,-5003.234,10044.47,10135.71,1.054735,0.25
19,-4934.899,9907.799,9999.044,1.36506,0.27
19,-5196.354,10430.71,10521.95,1.411215,0.24
19,-5116.525,10271.05,10362.29,1.328178,0.27
19,-5047.718,10133.44,10224.68,1.27407,0.27
19,-5399.135,10836.27,10927.52,1.661616,0.27
19,-3942.229,7922.459,8013.704,0.8124392,0.38
19,-3861.522,7761.044,7852.29,1.173539,0.25
19,-4557.109,9152.217,9243.463,0.7565734,0.26
19,-5234.711,10507.42,10598.67,1.772761,0.25
19,-5121.83,10281.66,10372.91,1.716052,0.26
19,-5221.545,10481.09,10572.34,1.729837,0.25
19,-5392.491,10822.98,10914.23,1.906315,0.25
19,-5091.643,10221.29,10312.53,1.584144,0.25
19,-4531.847,9101.694,9192.94,0.8971541,0.25
19,-4833.697,9705.394,9796.639,2.251755,0.23
19,-4807.352,9652.704,9743.949,1.216823,0.24
19,-4746.38,9530.759,9622.005,1.29878,0.26
19,-5521.433,11080.87,11172.11,2.06909,0.27
19,-5029.772,10097.54,10188.79,1.847653,0.23
19,-4455.103,8948.206,9039.452,0.9955171,0.25
19,-5264.915,10567.83,10659.08,1.505049,0.39
19,-3930.325,7898.649,7989.895,0.6904338,0.63
19,-5069.255,10176.51,10267.76,1.379988,0.55
19,-5146.559,10331.12,10422.36,1.394253,0.56
19,-5178.326,10394.65,10485.9,1.74465,0.57
19,-5068.82,10175.64,10266.89,1.450738,0.41
19,-4900.111,9838.221,9929.467,1.258271,0.35
19,-5391.854,10821.71,10912.95,1.888991,0.36
19,-4891.117,9820.234,9911.48,4.192843,0.41
19,-4697.903,9433.806,9525.051,1.345351,0.37
19,-3979.591,7997.182,8088.428,0.750296,0.39
19,-5049.723,10137.45,10228.69,1.308303,0.36
