"m","log.like","AIC","BIC","MSPE","CT"
22,-1955.899,3955.798,4037.281,1.823023,1418.63
22,-1510.986,3065.973,3147.456,0.9017174,923.73
22,-1689.432,3422.865,3504.348,1.289287,1453.47
22,-1676.5,3396.999,3478.483,1.694383,1503.09
22,-1968.206,3980.411,4061.894,1.623213,1290.78
22,-1770.52,3585.039,3666.522,1.368589,164.77
22,-1705.663,3455.326,3536.809,1.074279,789.7
22,-1402.126,2848.252,2929.736,0.7880504,1402.13
22,-1725.112,3494.223,3575.706,1.44381,1550.5
22,-1858.68,3761.359,3842.843,1.717939,1414.89
22,-1825.965,3695.93,3777.413,1.2542,1435.14
22,-1781.861,3607.722,3689.205,1.301886,1169.03
22,-1560.655,3165.31,3246.793,1.08625,1768.26
22,-1656.924,3357.849,3439.332,1.144613,1007.44
22,-1764.476,3572.952,3654.436,1.307184,1087.26
22,-1804.289,3652.577,3734.061,2.034689,1397.52
22,-1490.544,3025.088,3106.572,1.247451,1427.23
22,-1329.279,2702.558,2784.041,1.126693,1525.52
22,-1876.628,3797.256,3878.739,1.962002,1426.16
22,-1962.102,3968.203,4049.687,2.053982,1442.91
22,-1869.061,3782.122,3863.605,1.843244,906.9
22,-1248.071,2540.143,2621.626,0.5298023,1596.74
22,-1634.774,3313.548,3395.031,0.8978513,1427.48
22,-1454.327,2952.654,3034.137,1.12453,867.01
22,-1972.135,3988.27,4069.753,1.574173,1472.7
22,-1844.304,3732.608,3814.091,1.721292,779.3
22,-1866.852,3777.705,3859.188,1.912136,1615.16
22,-1577.926,3199.853,3281.336,1.472102,1423.06
22,-1836.566,3717.131,3798.615,1.4961,914.66
22,-1925.514,3895.028,3976.512,1.237638,1417.19
22,-1829.282,3702.564,3784.047,1.573145,1788.18
22,-1902.393,3848.787,3930.27,1.292225,761.63
22,-1455.97,2955.94,3037.423,0.4973618,625.95
22,-1708.927,3461.855,3543.338,1.268124,635.82
22,-1761.814,3567.628,3649.111,1.142224,667.19
22,-1610.992,3265.984,3347.467,1.315415,1448.05
22,-1884.583,3813.165,3894.649,1.491276,1443.39
22,-1826.747,3697.493,3778.976,1.512862,1501.66
22,-1652.997,3349.993,3431.477,0.8800016,1115.45
22,-1753.539,3551.077,3632.56,1.323073,576.44
22,-1696.02,3436.04,3517.523,0.947807,1424.11
22,-1929.518,3903.036,3984.519,2.031123,1434.72
22,-2042.356,4128.713,4210.196,2.852675,1409.45
22,-1743.808,3531.615,3613.099,1.551011,620.14
22,-1924.103,3892.206,3973.69,2.019724,1429.2
22,-2035.047,4114.093,4195.577,1.592088,1042.29
22,-1652.359,3348.719,3430.202,1.223874,1423.27
22,-2091.042,4226.083,4307.567,2.660706,807.73
22,-1754.426,3552.852,3634.335,1.186219,1420.82
22,-1991.99,4027.981,4109.464,2.153458,1724.37
22,-1851.302,3746.603,3828.086,1.326239,953.1
22,-1835.214,3714.427,3795.91,1.169435,380.38
22,-1924.355,3892.71,3974.194,2.027073,797.97
22,-1757.617,3559.233,3640.716,1.275008,578.19
22,-1839.23,3722.461,3803.944,1.915008,1417.14
22,-1880.835,3805.671,3887.154,1.70496,430.54
22,-1767.949,3579.898,3661.381,1.099379,572.76
