"m","log.like","AIC","BIC","MSPE","CT"
22,-1784.727,3613.454,3694.937,0.5288075,13.552
22,-1924.42,3892.84,3974.323,1.152527,11.2255
22,-2130.507,4305.014,4386.497,1.114291,9.1465
22,-1852.204,3748.408,3829.891,1.339193,9.196
22,-1922.8,3889.599,3971.083,0.9698951,14.41
22,-1845.458,3734.916,3816.4,1.097416,9.746
22,-2062.275,4168.55,4250.034,1.956925,9.878
22,-2056.16,4156.319,4237.802,1.37203,10.747
22,-2164.544,4373.089,4454.572,1.473037,7.909
22,-1855.252,3754.505,3835.988,1.390106,12.012
22,-2131.525,4307.051,4388.534,1.814167,9.548
22,-1788.269,3620.538,3702.021,0.689947,12.9525
22,-1964.042,3972.084,4053.567,1.179832,11.6655
22,-1506.21,3056.419,3137.903,0.8980319,12.265
22,-2297.769,4639.539,4721.022,1.662264,8.2115
22,-1933.802,3911.605,3993.088,1.210372,9.713
22,-2054.199,4152.397,4233.88,1.812798,9.4875
22,-2029.553,4103.106,4184.59,1.07704,13.6125
22,-2230.877,4505.754,4587.237,2.651584,7.5515
22,-1440.574,2925.147,3006.631,1.051065,10.1585
22,-2134.337,4312.674,4394.157,1.622939,8.646
22,-1713.045,3470.09,3551.573,0.8633082,8.5085
22,-1924.778,3893.556,3975.04,1.608234,15.3835
22,-2237.514,4519.028,4600.511,1.92595,9.592
22,-2061.798,4167.596,4249.079,1.677891,10.032
22,-1921.997,3887.994,3969.477,1.95405,10.0265
22,-2065.84,4175.68,4257.163,1.035121,9.955
22,-1934.918,3913.835,3995.318,2.348594,10.483
22,-2166.512,4377.024,4458.507,1.962917,8.8825
22,-2024.813,4093.625,4175.109,2.529317,9.4875
22,-1919.103,3882.207,3963.69,1.492971,17.5065
22,-2091.95,4227.9,4309.384,1.179749,10.6425
22,-2090.049,4224.099,4305.582,1.293017,9.7075
22,-2050.069,4144.137,4225.621,1.391744,9.581
22,-1991.616,4027.233,4108.716,1.745687,12.221
22,-2010.413,4064.826,4146.309,1.134605,12.6225
22,-2145.773,4335.547,4417.03,2.375764,10.604
22,-2043.807,4131.615,4213.098,1.282599,12.782
22,-1807.732,3659.464,3740.947,1.117741,8.1675
22,-1964.205,3972.409,4053.892,1.369329,10.923
22,-2000.769,4045.539,4127.022,0.9990843,9.999
22,-2108.635,4261.27,4342.754,0.9829099,11.198
22,-2013.587,4071.174,4152.657,2.198623,8.1015
22,-1937.671,3919.342,4000.825,1.393922,11.8415
22,-2170.762,4385.524,4467.007,1.687667,8.283
22,-2054.968,4153.936,4235.419,1.817632,8.6405
22,-1722.837,3489.675,3571.158,1.060734,10.7525
22,-2072.114,4188.228,4269.711,1.705641,10.4665
22,-1670.008,3384.016,3465.499,0.8766609,10.692
22,-1678.45,3400.899,3482.382,0.8729873,11
22,-1445.805,2935.611,3017.094,0.5610578,16.39
22,-2080.817,4205.633,4287.116,1.633808,8.338
22,-2009.405,4062.811,4144.294,2.040587,8.9815
22,-1538.209,3120.419,3201.902,0.7708276,10.252
22,-2113.233,4270.465,4351.948,1.638394,9.5645
22,-1808.598,3661.196,3742.679,1.215297,9.8835
22,-2190.574,4425.148,4506.632,1.560312,12.067
22,-2086.956,4217.911,4299.395,2.320589,12.837
22,-1929.386,3902.772,3984.255,1.328731,11.044
22,-2158.986,4361.973,4443.456,2.330854,8.173
22,-1606.154,3256.308,3337.792,0.6591704,11.231
22,-2289.37,4622.741,4704.224,1.402455,9.086
22,-2069.675,4183.349,4264.832,1.313789,8.272
22,-2159.117,4362.234,4443.717,1.488209,8.239
22,-2186.057,4416.114,4497.597,1.671349,10.3895
22,-1821.292,3686.584,3768.068,1.294989,10.109
22,-1672.685,3389.369,3470.853,1.024439,12.4795
22,-2315.386,4674.772,4756.255,1.716386,8.8825
22,-1601.266,3246.532,3328.015,0.8945489,10.2135
22,-1831.531,3707.061,3788.544,1.23624,14.652
22,-2236.286,4516.572,4598.056,1.546497,9.086
22,-2035.522,4115.044,4196.527,1.680541,6.061
22,-1707.326,3458.652,3540.136,1.635341,9.1245
22,-2056.072,4156.144,4237.627,1.242165,8.1125
22,-1967.815,3979.629,4061.112,0.9429756,9.9825
22,-2172.698,4389.397,4470.88,1.671536,8.602
22,-2153.294,4350.588,4432.071,1.449194,9.361
22,-2090.778,4225.555,4307.038,1.475887,7.8705
22,-2061.71,4167.421,4248.904,1.707092,12.573
22,-1885.663,3815.325,3896.809,1.182765,11.154
22,-2013.996,4071.991,4153.474,1.288887,10.7745
22,-2206.343,4456.687,4538.17,1.393756,10.1475
22,-1837.219,3718.438,3799.921,1.239985,9.1245
22,-2144.39,4332.78,4414.263,1.523114,9.449
22,-2168.21,4380.421,4461.904,2.323612,9.5205
22,-2029.03,4102.06,4183.543,1.713719,10.0705
22,-2047.038,4138.075,4219.558,1.984776,9.1795
22,-2110.279,4264.557,4346.041,2.691457,9.8065
22,-1440.462,2924.924,3006.407,0.9240189,9.537
22,-1585.404,3214.807,3296.291,0.7675513,13.343
22,-1874.74,3793.48,3874.963,1.223089,14.9875
22,-1917.124,3878.248,3959.731,1.879851,11.814
22,-2189.548,4423.097,4504.58,1.724112,8.943
22,-2183.542,4411.083,4492.566,1.445548,10.12
22,-2141.681,4327.361,4408.844,1.254176,10.604
22,-1900.374,3844.748,3926.231,1.925314,12.298
22,-1957.127,3958.254,4039.737,1.160078,11.2035
22,-1986.223,4016.447,4097.93,1.239286,11.3685
22,-2147.779,4339.558,4421.041,1.63677,9.0585
22,-2193.841,4431.682,4513.165,1.476356,9.361
