"m","log.like","AIC","BIC","MSPE","CT"
19,-1940.422,3918.844,3989.216,0.5616379,0.1485
19,-2067.913,4173.825,4244.197,1.148494,0.1815
19,-2227.034,4492.068,4562.44,1.086887,0.176
19,-2005.807,4049.614,4119.986,1.330504,0.165
19,-2130.496,4298.993,4369.364,0.9774418,0.187
19,-1942.194,3922.387,3992.759,1.097583,0.165
19,-2223.343,4484.685,4555.057,1.861595,0.176
19,-2201.254,4440.507,4510.879,1.472162,0.176
19,-2289.447,4616.894,4687.266,1.490262,0.1595
19,-2019.421,4076.841,4147.213,1.368457,0.198
19,-2236.165,4510.33,4580.702,1.828982,0.1705
19,-1951.312,3940.624,4010.996,0.6714052,0.165
19,-2134.392,4306.785,4377.157,1.27401,0.1815
19,-1636.404,3310.808,3381.18,0.9342472,0.1155
19,-2452.756,4943.511,5013.883,1.580141,0.165
19,-2035.543,4109.085,4179.457,1.256079,0.154
19,-2205.812,4449.623,4519.995,1.801677,0.176
19,-2211.46,4460.921,4531.292,1.030525,0.1925
19,-2363.237,4764.474,4834.846,2.81175,0.1595
19,-1571.284,3180.568,3250.94,1.061798,0.176
19,-2282.699,4603.398,4673.77,1.654892,0.1595
19,-1854.877,3747.753,3818.125,0.9241597,0.1815
19,-2141.135,4320.27,4390.642,1.613391,0.187
19,-2343.316,4724.631,4795.003,1.960109,0.1705
19,-2193.777,4425.553,4495.925,1.820892,0.176
19,-2050.297,4138.594,4208.966,2.012215,0.198
19,-2188.873,4415.746,4486.117,1.068642,0.198
19,-2128.939,4295.878,4366.25,2.378935,0.2145
19,-2325.297,4688.593,4758.965,1.887345,0.1705
19,-2154.073,4346.146,4416.518,2.376224,0.1815
19,-2088.589,4215.178,4285.55,1.455998,0.198
19,-2194.154,4426.307,4496.679,1.133829,0.1705
19,-2196.646,4431.291,4501.663,1.381637,0.1815
19,-2146.997,4331.994,4402.366,1.372729,0.1705
19,-2079.259,4196.518,4266.89,1.741033,0.165
19,-2160.104,4358.208,4428.58,1.067585,0.1705
19,-2394.4,4826.8,4897.172,2.520041,0.1595
19,-2163.612,4365.225,4435.597,1.272665,0.1705
19,-1926.691,3891.382,3961.754,1.128246,0.1595
19,-2082.793,4203.585,4273.957,1.328414,0.1925
19,-2119.979,4277.958,4348.33,1.013862,0.154
19,-2265.546,4569.092,4639.464,0.9491791,0.1705
19,-2136.592,4311.185,4381.556,2.214836,0.1485
19,-2124.704,4287.407,4357.779,1.435025,0.176
19,-2334.139,4706.278,4776.65,1.68668,0.1595
19,-2145.166,4328.332,4398.704,1.823689,0.198
19,-1845.647,3729.294,3799.665,1.024148,0.165
19,-2162.627,4363.254,4433.626,1.680801,0.187
19,-1805.21,3648.42,3718.792,0.8843736,0.165
19,-1850.906,3739.813,3810.184,0.8860905,0.1485
19,-1597.28,3232.56,3302.932,0.5403324,0.1595
19,-2246.544,4531.089,4601.461,1.699853,0.1485
19,-2145.646,4329.291,4399.663,2.291607,0.176
19,-1640.255,3318.509,3388.881,0.7648085,0.198
19,-2259.707,4557.415,4627.787,1.585308,0.187
19,-1934.305,3906.61,3976.981,1.218833,0.187
19,-2279.481,4596.961,4667.333,1.533724,0.165
19,-2246.161,4530.323,4600.694,2.403968,0.1705
19,-2024.427,4086.855,4157.227,1.357011,0.2915
19,-2345.393,4728.787,4799.159,2.258892,0.1705
19,-1756.116,3550.233,3620.605,0.6739572,0.1705
19,-2402.794,4843.589,4913.961,1.368981,0.1705
19,-2198.363,4434.726,4505.098,1.373037,0.1815
19,-2289.593,4617.187,4687.558,1.672447,0.1705
19,-2290.183,4618.367,4688.738,1.724681,0.264
19,-1937.616,3913.231,3983.603,1.280995,0.1815
19,-1822.976,3683.952,3754.324,1.048491,0.1485
19,-2440.843,4919.686,4990.058,1.81735,0.165
19,-1821,3680,3750.372,0.8920463,0.154
19,-2010.411,4058.822,4129.194,1.215721,0.1815
19,-2346.498,4730.995,4801.367,1.627435,0.176
19,-2111.016,4260.032,4330.404,1.729598,0.143
19,-1990.951,4019.901,4090.273,1.226152,0.1595
19,-2223.942,4485.883,4556.255,1.203726,0.154
19,-2100.706,4239.412,4309.784,0.9649158,0.1705
19,-2285.115,4608.229,4678.601,1.64242,0.1595
19,-2328.324,4694.647,4765.019,1.527387,0.1705
19,-2236.547,4511.094,4581.466,1.395683,0.1375
19,-2157.483,4352.966,4423.337,1.650384,0.1815
19,-2028.495,4094.989,4165.361,1.208084,0.198
19,-2113.4,4264.799,4335.171,1.291876,0.1705
19,-2331.812,4701.623,4771.995,1.429703,0.187
19,-2019.113,4076.226,4146.597,1.198023,0.1815
19,-2271.098,4580.196,4650.567,1.551933,0.176
19,-2301.307,4640.614,4710.986,2.453809,0.1925
19,-2133.452,4304.904,4375.276,1.738094,0.1705
19,-2201.055,4440.111,4510.482,2.040806,0.1705
19,-2256.645,4551.289,4621.661,2.510664,0.1595
19,-1607.747,3253.494,3323.866,0.9015099,0.1705
19,-1720.896,3479.791,3550.163,0.7640953,0.165
19,-1996.672,4031.343,4101.715,1.204503,0.209
19,-2090.905,4219.81,4290.182,1.873657,0.176
19,-2330.407,4698.813,4769.185,1.737921,0.1595
19,-2343.023,4724.046,4794.418,1.451361,0.165
19,-2252.52,4543.039,4613.411,1.298952,0.187
19,-2054.571,4147.143,4217.515,1.92219,0.1815
19,-2081.292,4200.585,4270.956,1.227602,0.1925
19,-2098.482,4234.965,4305.336,1.233468,0.187
19,-2240.835,4519.669,4590.041,1.610398,0.176
19,-2348.999,4735.997,4806.369,1.587465,0.1925
