"m","log.like","AIC","BIC","MSPE","CT"
22,-5128.338,10300.68,10406.33,1.118095,3054.25
22,-5914.884,11873.77,11979.42,2.014807,4195.63
22,-5178.08,10400.16,10505.81,1.840572,4197.95
22,-5900.915,11845.83,11951.48,1.547513,2859.62
22,-5551.361,11146.72,11252.38,1.505926,3537.74
22,-5395.876,10835.75,10941.41,1.502357,2467.17
22,-4681.395,9406.79,9512.442,1.277568,1912.96
22,-5073.241,10190.48,10296.13,1.124412,4365.7
22,-5476.648,10997.3,11102.95,1.405466,4219.67
22,-5297.495,10638.99,10744.64,1.3796,2758.19
22,-5113.334,10270.67,10376.32,1.252409,3219.24
22,-4784.789,9613.578,9719.231,1.443626,3471.49
22,-3707.45,7458.9,7564.553,0.5497302,5102.43
22,-5835.705,11715.41,11821.06,1.752267,4195.67
22,-5573.986,11191.97,11297.62,1.552194,3777.97
22,-4309.222,8662.444,8768.096,0.6762237,3518.08
22,-4929.062,9902.123,10007.78,1.335165,4386.66
22,-5928.349,11900.7,12006.35,1.540449,4232.67
22,-5640.089,11324.18,11429.83,1.681951,3927.03
22,-5544.419,11132.84,11238.49,1.713704,4297.8
22,-5412.936,10869.87,10975.52,1.58152,3656.7
22,-3893.123,7830.246,7935.899,0.6610404,4639.67
22,-5070.165,10184.33,10289.98,1.417458,4289.47
22,-5325.513,10695.03,10800.68,1.638969,3302.32
22,-5753.147,11550.29,11655.95,1.953343,4346.33
22,-5211.171,10466.34,10571.99,1.381123,4223.31
22,-5194.021,10432.04,10537.69,1.104026,3370.46
22,-5372.118,10788.24,10893.89,1.437783,4232.79
22,-5398.565,10841.13,10946.78,1.504429,4248.05
22,-4602.084,9248.167,9353.82,0.8370611,4300.78
22,-5420.587,10885.17,10990.83,1.267429,4241.99
22,-5879.757,11803.51,11909.17,1.775229,4567.18
22,-4467.845,8979.69,9085.342,1.120463,2204.13
22,-4767.795,9579.589,9685.242,0.9010741,2812.69
22,-5420.21,10884.42,10990.07,1.436774,3548.8
22,-5307.683,10659.37,10765.02,1.492779,4201.31
22,-5024.95,10093.9,10199.55,1.123686,2151.05
22,-4800.097,9644.193,9749.846,1.051435,2410.11
22,-5228.059,10500.12,10605.77,1.227426,4185.55
