0.140239254,0.154093397,0.064633411,0.077234846,0.125347807,0.060027517,0.068712668,0.039519395,0.01756193,0.038646602,0.100300706,0.124558615,0.025648043,0.032242713,0.071835927,0.279357824,0.421434884,0.027061883,0.026729954,0.181128497,0.043327716,0.046881784,0.063905279,0.08348401,0.027037641
0.12387778,0.141114521,0.055081517,0.070526034,0.134358771,0.052455258,0.061648346,0.038117387,0.018867256,0.039315072,0.081472462,0.099567776,0.021237053,0.026952057,0.062045238,0.243723661,0.373758412,0.016798159,0.016827905,0.180759027,0.032809083,0.034493763,0.0503521,0.073597957,0.026627541
0.136565976,0.133212059,0.041767751,0.071247276,0.126518703,0.056610137,0.057366714,0.034142071,0.01813905,0.038401587,0.08719036,0.096963052,0.024728294,0.034669934,0.059379073,0.364114693,0.402482671,0.016791993,0.022089195,0.186299494,0.055687391,0.076017516,0.103517168,0.164453907,0.03219389
0.113764703,0.162549674,0.055825664,0.079937893,0.12620875,0.049207391,0.077432361,0.024405915,0.018054168,0.036729754,0.08892556,0.123846946,0.024013846,0.02959803,0.06130166,0.270029072,0.452600848,0.018155982,0.027684465,0.148356387,0.050955382,0.054370619,0.091570117,0.13792089,0.025346241
0.097812775,0.134056596,0.070812849,0.063091079,0.123262019,0.045641023,0.05244262,0.027851909,0.026767682,0.034083984,0.080075485,0.087132272,0.022133575,0.023812028,0.051839481,0.218167434,0.369648587,0.028273158,0.018972035,0.157403395,0.039369887,0.045712526,0.08539823,0.202566086,0.025465396
0.118397607,0.155669651,0.049162944,0.085991333,0.13055361,0.043235009,0.059292697,0.033295665,0.017893534,0.036614797,0.080903685,0.117863656,0.027341058,0.03331801,0.063919873,0.249589017,0.428532748,0.018309776,0.032924001,0.162758466,0.060980761,0.062373227,0.104216157,0.14828446,0.028261069
0.136901056,0.151962719,0.062889642,0.07632246,0.120539757,0.085330412,0.090216532,0.027720266,0.027945476,0.058244967,0.162411851,0.18160785,0.04200839,0.047369772,0.120441146,0.414558826,0.536515904,0.026524284,0.033955349,0.168574649,0.09658038,0.100043244,0.195715547,0.291095922,0.048227296
0.131873715,0.146014626,0.046185325,0.086042771,0.106018684,0.044198708,0.055890144,0.028186253,0.021958569,0.025379295,0.084380074,0.104198895,0.023333893,0.026660098,0.052322801,0.307505513,0.48302185,0.012669698,0.025489619,0.10427156,0.049587582,0.069362429,0.114211652,0.209093818,0.023647164
0.130372998,0.142415168,0.059699869,0.068848224,0.118950981,0.06033852,0.064639521,0.026392915,0.018259262,0.042021297,0.091813208,0.107682701,0.027467061,0.029125402,0.066494975,0.26403599,0.328612815,0.020181982,0.017950704,0.133176456,0.05304409,0.052473819,0.11102021,0.139023262,0.024016009
0.135716696,0.132021295,0.056322191,0.086511998,0.114129344,0.066774998,0.068716402,0.034321235,0.026667218,0.039284073,0.100686567,0.108722612,0.02883291,0.037801269,0.061965204,0.356643329,0.419846104,0.024116186,0.043107511,0.15047612,0.044904153,0.042258461,0.113998048,0.20348603,0.044388031
0.137115796,0.134869426,0.062558894,0.061718839,0.117624826,0.062593766,0.059650766,0.040263609,0.021801662,0.029196211,0.083136041,0.094335142,0.021130173,0.030170001,0.044354388,0.315179737,0.3046453,0.022762561,0.012715601,0.115936836,0.035376071,0.038146999,0.052704918,0.07230584,0.021611584
0.131387791,0.139041638,0.094143281,0.047787495,0.125047075,0.06429359,0.070757617,0.02978688,0.034683723,0.053567021,0.146255631,0.158988209,0.046728612,0.047763726,0.09482235,0.371763325,0.433338188,0.055502505,0.014587923,0.159557436,0.228360071,0.211659851,0.327748838,0.388187939,0.034874021
0.121682485,0.160650927,0.042997793,0.0820097,0.115508845,0.04390575,0.070158774,0.030802185,0.015496068,0.032400854,0.083631892,0.119275307,0.024028456,0.037671877,0.058214138,0.24956565,0.431349596,0.014502303,0.024664134,0.117486711,0.048942647,0.038636249,0.07496312,0.087088178,0.030021534
0.122146479,0.154197248,0.072416054,0.057560759,0.126800421,0.073328273,0.077426647,0.036846807,0.016690522,0.040451837,0.110541348,0.125470984,0.029886208,0.029971818,0.067507638,0.272276014,0.378991755,0.028045157,0.013627237,0.146981575,0.033467933,0.029438762,0.062173477,0.078235044,0.026965473
0.091820342,0.151764362,0.05216235,0.075923488,0.125698578,0.039437439,0.065776179,0.023814067,0.016582981,0.035340233,0.080417297,0.115516444,0.025678398,0.027128149,0.064712041,0.191920655,0.437999767,0.017586608,0.027055289,0.150926342,0.072354829,0.085107632,0.105101882,0.165480658,0.024626862
0.137426907,0.158205363,0.056787629,0.080364495,0.094422127,0.065217713,0.071571337,0.032720733,0.026718219,0.029830154,0.069803927,0.100751243,0.02047564,0.022966606,0.047515009,0.337910116,0.543015588,0.024000712,0.030819165,0.100477771,0.041375133,0.047073744,0.080469358,0.148399613,0.033084647
0.154135718,0.143244089,0.052022877,0.075419471,0.121802632,0.059031616,0.05962882,0.032932595,0.015886216,0.031022072,0.085327942,0.097621791,0.015383605,0.028122812,0.053069365,0.331624382,0.3780775,0.014342692,0.018028599,0.149616025,0.03129427,0.040647287,0.059989092,0.087867783,0.024838472
0.114610133,0.13952053,0.03646614,0.089187559,0.128319675,0.04119168,0.049334537,0.025946164,0.01678193,0.032865071,0.075872662,0.085222193,0.01875648,0.033553572,0.052639522,0.245031098,0.325313874,0.010608098,0.032406659,0.151393137,0.057064141,0.063296878,0.100869205,0.148526527,0.026595673
0.117462987,0.149726098,0.056210909,0.067716428,0.119644899,0.058180161,0.061259904,0.027310505,0.01961551,0.04027521,0.108730732,0.093320333,0.037601184,0.025518709,0.053714957,0.325947437,0.37329103,0.021861173,0.021690718,0.13726181,0.190876534,0.255440148,0.404712265,0.58468081,0.024273134
0.13928734,0.161075058,0.041592319,0.083161429,0.118152466,0.050677674,0.061994541,0.032031317,0.018507037,0.030671294,0.092264594,0.112975631,0.022211212,0.03262966,0.056414639,0.373548245,0.445424123,0.012611438,0.02668263,0.159633897,0.036507365,0.046714988,0.07696203,0.118988994,0.028158702
0.114274287,0.154368154,0.071640073,0.067398494,0.118187169,0.045984412,0.06583361,0.026882842,0.021421529,0.036040801,0.099980294,0.113208515,0.039695475,0.046884715,0.064513966,0.255840513,0.520294835,0.035619423,0.021980911,0.154962914,0.113336016,0.045946129,0.097961444,0.087190935,0.040376043
